Date,gold,Newmont,Agnico,Kinross,Zijin,Shandong Gold,Zhaojin
2025-03-21,164.56027432243187,87.36704804138611,162.64125650531818,180.4905335965772,166.20614844799,109.81182691645583,161.65422979763412
2025-03-28,168.28417431356,88.69525195383807,167.348727304003,185.38872389594283,171.78735328480545,111.4458112613745,165.09367402161615
2025-04-04,164.2222365243618,81.50076158711131,155.0656967348546,174.99861115914902,161.85471281692415,109.72803054904425,161.86919699878638
2025-04-11,175.6828959196994,101.4055333046594,183.38839371264487,213.44192559307427,162.23309605168288,124.22436206419553,181.21612112467304
2025-04-18,180.3991055675604,101.60845851804376,189.43638632498752,219.67597041465905,166.6791511842222,131.1373545756541,203.35758787108497
2025-04-25,178.96515708175212,99.50544989631776,184.72892759763823,215.07466044713186,166.96293387173446,128.45595230867835,196.6936356298192
2025-05-02,176.21176300987952,95.05961129521792,173.20966250054698,208.84058709993272,165.1655803367332,126.9476584403673,198.1984163693696
2025-05-09,181.85485779084613,99.5792350247157,182.87398581919857,223.53515799802958,166.96293387173446,126.57059515956391,202.28274153383907
2025-05-16,173.49108785541807,92.42163364212344,165.93023673397943,203.49712622263456,164.7871971019745,122.96745729811924,191.3195072584362
2025-05-23,183.3924073076597,98.97047370482039,183.3416414300308,218.3400873668255,175.85498727413196,129.12631509895152,217.11540609295176
2025-05-30,179.31955433852778,97.71018361506172,184.5430290300531,219.37880482667657,167.7197003412519,125.69075367429103,213.03103960254367
2025-06-06,181.16242273600034,97.04296700276073,184.51176427095925,224.43568311893364,171.5981521903126,127.15715343340601,222.00062794763716
2025-06-13,187.0781307914098,107.31069209877626,194.66248998456376,234.84687628476695,183.79696004524752,134.0282518356685,233.8550354261443
2025-06-20,183.63775925465825,107.922303149977,189.28212672789851,230.23619565291028,176.69462162434692,134.07013779584506,218.22876820497999
2025-06-27,178.4908126464606,105.1978239795438,181.61825306649646,221.16358120547108,189.84356697324498,133.19031260861115,220.38412253306097
2025-07-04,181.6967474161473,111.01744787372454,187.7806215832462,235.88797563342018,192.43493203393263,137.92464846148548,227.92782135540608
2025-07-11,182.9780298060286,111.44371898813918,187.4990938953747,231.27732352717794,181.3015602361545,130.4670080834199,215.1034940977778
2025-07-18,182.81446184136288,107.84816001513364,184.13639402046394,228.0052358765226,186.86824613504356,129.67097111457807,224.6948105262538
2025-07-25,181.77853139848014,121.85970887345468,198.40058425264098,239.30885288877116,190.51541850554258,129.01468982998296,218.22876820497999
2025-08-01,182.5254891082145,116.00303131217453,195.8511664682441,241.09358647914405,184.85274840083184,124.131911438086,209.93068503632188
2025-08-08,187.5088677517465,127.84614945093627,212.1017191090751,282.2921900076912,197.13785485156185,138.40141499574418,243.7696240093785
2025-08-15,181.88757670825728,128.49481416923638,208.56696648846355,287.49777232780065,204.33617747828413,131.5823643809618,240.32105708444882
2025-08-22,183.9812413315002,131.16366629818256,214.68242579523692,291.97261398389804,198.28958950451377,129.35143991137124,230.62200393402273
2025-08-29,189.39534362417385,137.89143798229287,225.49003737587273,311.3381686626871,221.5161372498326,140.42186658995723,259.71916338530104
2025-09-05,197.00125398112885,141.64142661558822,238.16279101349426,329.3629909391952,242.53521884929646,158.64809396471392,304.3348326728243
2025-09-12,198.97497142585593,147.36884236969047,240.35854280872817,346.7919987077897,246.1823533113414,159.91086602482272,323.51740354086843
2025-09-19,200.17992742337128,151.9618932211408,252.8117188525592,349.92026021065453,240.13578429179807,153.63902206876713,301.96394291193513
2025-09-26,205.83938166304344,158.52611324073234,256.30926761698254,359.15608396086714,262.97843312228434,160.87901843430444,316.18924015133143
2025-10-03,211.59152175378725,161.51996362081704,265.7196945348537,372.86095866745444,284.73519428461816,165.55132395082393,342.4844596390737
2025-10-10,216.77661824697284,158.32154835782802,257.81492530106664,361.3905809134401,298.5657525927487,173.6331629237541,346.364056103681
2025-10-17,228.44446639312602,168.7907738015752,273.6715419773149,373.90371250174275,291.7955301383583,170.51826541600948,340.1135698781846
2025-10-24,224.54609656859355,155.03016598109625,256.1994667487518,356.623722542759,290.4414970200164,154.3677725836833,313.171744092018
2025-10-31,217.12011363500983,150.5672576326795,252.21570873074435,346.1960986230329,294.9871945241996,152.42232456485254,313.171744092018
2025-11-07,218.05790063685416,155.06735569064492,253.15676590813413,362.4333347477284,291.7955301383583,148.9120366314724,317.6979675180189
2025-11-14,222.86680944698176,163.2679372506351,263.66508079495776,378.9685494404166,290.3447735993395,151.53417922871975,322.8707972424441
2025-11-21,222.27250452197933,155.25328991813038,250.94527309133326,363.3271278236347,272.1619456741526,148.446809108811,306.92123720355227
2025-11-28,229.99290446748333,169.2067343303622,273.57743384530886,418.7423555810543,276.41751082475906,154.19859893907915,313.171744092018
2025-12-05,229.69848745556308,167.39772776173155,265.4029426898255,406.37821327674806,302.91800325557807,153.64881719019363,318.1290383836351
2025-12-12,234.45287361080207,183.02598360659846,264.52262847296095,415.9120155949534,306.59326579057705,152.2531509202484,316.8358257867865
2025-12-19,237.7951017065152,188.90058297053557,273.8603859507761,425.89272871391915,300.98366752162866,154.029425294475,328.0436269668693
2025-12-26,246.93856158028376,197.2741962057188,288.00849822023247,442.4278863553785,324.29245765815216,167.90138708535244,356.4942007826926
2026-01-02,235.23253692675254,188.77003950028316,267.94963235238646,421.57269556715517,333.38389057497267,163.71442087159465,343.77765157295306
2026-01-09,244.82306659717335,203.26067974397387,300.4745664504389,465.36861333779285,359.9811064264686,185.0721534558158,383.4360265688592
2026-01-16,250.17174436621974,212.827872147879,310.441119797443,501.41828641642337,362.39902135534857,194.29192151027408,393.3506151520934
2026-01-23,271.3156459054398,231.83169916517906,337.25964386542273,553.5562633869816,363.26947527875984,214.4231777671931,415.98173228209794
2026-01-30,257.0143375547348,209.52690951866822,299.46849305973655,470.13550023408834,388.22248774988304,230.70581509956267,390.11760432294113
2026-02-06,269.9525795332256,215.0658133988781,309.0577688852273,478.03067715886306,359.6909172102107,190.18955841685738,358.00296947531865
2026-02-13,273.8127728503801,234.61047359312238,340.4823041765312,512.4417818952917,365.39727680829014,192.008142500274,336.0184173177999
2026-02-20,275.8464572287676,227.76609204961483,358.82766810466455,498.2900534391729,365.39727680829014,192.008142500274,336.23395275060795
2026-02-27,285.1807463946462,242.44325365136143,395.51849253161555,551.0238734432592,382.5161660602578,200.08602104973227,371.79715452316015
2026-03-06,280.5790396465292,217.31370722905945,348.03736681921816,484.88307172373516,358.82046328679945,194.63026879948237,343.77765157295306
2026-03-13,275.4757138244814,204.77458875978618,326.84012572295984,455.944092648343,345.9571012769842,196.70259705176625,334.0785984225269
2026-03-20,249.19033657822553,179.02360042929269,282.0992414674519,395.8376564496236,306.1096486871923,167.85909367420138,300.4551948822784
2026-03-27,244.91576575943995,190.79654214462616,304.5720364493977,428.6501001783921,314.0404763727978,163.16463912270916,329.33683956371794
2026-04-03,253.6121292141663,213.12778130732352,328.4149763024594,469.9639757147182,318.29602256917724,169.97371533763626,350.02813779844945
2026-04-10,259.631424989386,225.92853088689867,344.49399526501867,503.6713535439689,326.4202212792284,170.01602504682631,363.60684940239076
2026-04-17,264.8492537111778,217.70613957425442,346.6200230260726,521.1215558440604,335.8985099703025,162.57251506855565,334.0785984225269
2026-04-24,257.47232253132074,225.55477215789602,315.3281275698742,489.0548857780914,331.83642956950405,151.5764726398708,316.62029035397836
2026-05-01,252.43443454409524,202.98061846186255,289.0757491395401,440.7310116573489,322.06798957062614,145.40176499613125,304.9814183082793
2026-05-08,257.3687348115105,217.72482751070456,304.27286046894125,469.9639757147182,336.57555496081403,154.3677725836833,322.22419094401977
2026-05-15,248.39430049237444,203.8028447048949,283.9890573343172,423.2807808316429,307.94729890891887,134.91320275616135,258.85704231703795
2026-05-22,246.4969227512084,201.14927229103864,277.0282906837959,422.5289882642056,299.43618756193297,127.08908467360935,236.87249015951917
2026-05-29,248.65056761930674,205.68353848415347,288.43005340057067,450.75733723373565,294.40691086281913,122.09856809504038,232.3462667335183
2026-06-05,236.47021184167903,186.76537524910984,258.3714621556086,391.6122142402006,286.57280659789063,118.63056542379181,218.40027085020162
2026-06-12,229.81299035530708,187.73938190473606,256.7611701349123,382.0534234837834,281.350083057423,117.53097747896228,217.10028079942134
2026-06-19,230.30915183927104,194.40756699607317,263.10757823357125,398.3332483507738,287.15310921349817,113.80922248982696,214.17527219071175
2026-06-26,222.38154983175647,180.05972836332555,248.22033808793066,362.3384015030146,246.3718955819213,97.27284098859015,180.26688497782501
2026-07-03,224.23533340916276,181.76424001067147,242.90011422501271,369.05940708797334,273.0703459601339,110.29895085448582,207.67525994790245
2026-07-10,223.76643325264308,178.48633299654472,231.86493382644738,360.5461086248265,272.08878235770874,106.33868221390932,200.3085807835832
2026-07-17,218.7830546091111,168.01577576882062,216.23571696943085,337.0971692963123,278.3707818315394,101.22625630377588,189.8002417774038
2026-07-24,221.77635634921043,174.5528588998505,229.11798070698794,356.21477933476126,309.2899594910259,110.51384864744611,220.56694848546118
2026-07-31,220.76768723377197,175.52686555547672,229.33900686104533,345.0130558171394,323.4244677842584,120.14227373126897,229.66696149280037
2026-08-07,236.6664987237559,211.6212329040287,282.30467145596907,412.82080886519043,345.01879122070534,129.85589681385562,259.1336574871081
2026-08-14,238.8310321493979,220.57457313638494,294.36601194760436,407.89203910719107,319.30188549069084,124.99908934707204,245.70030987221915
2026-08-21,252.11821379469757,246.46063013860075,341.09576944956217,489.94665353537556,345.227856345155,158.2936442129942,276.4670165802765
2026-08-28,244.15790618096688,239.7175071381115,325.6086563547283,467.6627858756847,344.33348218719647,151.6286589606822,259.350329383228
2026-09-04,246.22976706673242,244.8151179534576,327.7240130551494,472.44858525432545,330.71911579288945,159.23358471700288,238.7669745001395
