ym,ECY
1901.5833333333333,1.1866188520390433
1901.6666666666667,1.520542069357353
1901.75,1.5810256650797063
1901.8333333333333,1.797748962142049
1901.9166666666667,2.054744964153322
1902.0,2.0493974303292277
1902.0833333333333,2.015548143014376
1902.1666666666667,2.2808465227320154
1902.25,2.447111494513506
1902.3333333333333,2.6342382656398553
1902.4166666666667,2.8371212083532362
1902.5,2.470933589638776
1902.5833333333333,2.059537247477841
1902.6666666666667,2.2266499788554057
1902.75,3.3791235498939547
1902.8333333333333,2.8188898983770674
1902.9166666666667,2.9881822071487303
1903.0,2.546151546749457
1903.0833333333333,2.4686947627897795
1903.1666666666667,2.4210704457160572
1903.25,2.776058170571817
1903.3333333333333,2.668172464275373
1903.4166666666667,3.251612460807788
1903.5,3.8045952444353777
1903.5833333333333,4.429334624770491
1903.6666666666667,4.382261855560593
1903.75,4.292651107252161
1903.8333333333333,4.366353068275031
1903.9166666666667,4.237139504346584
1904.0,4.814895543923646
1904.0833333333333,5.535702310916057
1904.1666666666667,5.679272206609209
1904.25,5.349564824196267
1904.3333333333333,5.121558713443854
1904.4166666666667,5.136280831355525
1904.5,4.903155004760616
1904.5833333333333,4.621695794790069
1904.6666666666667,4.429908922806983
1904.75,4.409069249065878
1904.8333333333333,4.495909013171531
1904.9166666666667,4.611294789559357
1905.0,4.51508440653342
1905.0833333333333,4.318846765635964
1905.1666666666667,4.032969182358466
1905.25,3.6922139219511028
1905.3333333333333,3.674478571086425
1905.4166666666667,3.5098049687541724
1905.5,3.5217155866494543
1905.5833333333333,3.6851800488857687
1905.6666666666667,3.528747661148219
1905.75,3.493737868538207
1905.8333333333333,3.731781877907995
1905.9166666666667,3.9588610620698392
1906.0,3.967556692417593
1906.0833333333333,4.161458175295276
1906.1666666666667,4.3001783462784955
1906.25,4.53546414847521
1906.3333333333333,5.024064029103439
1906.4166666666667,5.122900541207512
1906.5,4.74700962429746
1906.5833333333333,4.737163429194408
1906.6666666666667,4.768194519702299
1906.75,4.985262450633309
1906.8333333333333,4.763862542710338
1906.9166666666667,5.004375945682998
1907.0,5.317972932143329
1907.0833333333333,5.879901160575104
1907.1666666666667,6.395998613068173
1907.25,6.540754954524776
1907.3333333333333,7.33295082211956
1907.4166666666667,7.780157555740239
1907.5,7.516669062085521
1907.5833333333333,7.66938793947507
1907.6666666666667,7.477365329913248
1907.75,8.833993148156218
1907.8333333333333,8.597017044490048
1907.9166666666667,7.74087028930902
1908.0,7.189638260406488
1908.0833333333333,7.1931616729456245
1908.1666666666667,6.891948886036456
1908.25,6.703198777698427
1908.3333333333333,5.630417127224622
1908.4166666666667,6.350533344627632
1908.5,6.448822843687027
1908.5833333333333,6.1672342573396195
1908.6666666666667,6.272488169991656
1908.75,6.398415573784291
1908.8333333333333,6.1411293814185965
1908.9166666666667,6.04315993348001
1909.0,5.858911263235579
1909.0833333333333,5.955257646841427
1909.1666666666667,5.859596707282833
1909.25,5.774055990348478
1909.3333333333333,5.726227688797467
1909.4166666666667,5.641457920805494
1909.5,5.409462646479066
1909.5833333333333,5.286729833582767
1909.6666666666667,5.053739405890738
1909.75,5.2310304239140475
1909.8333333333333,5.301875245129042
1909.9166666666667,5.260959034571181
1910.0,5.244998640213818
1910.0833333333333,5.384716903319012
1910.1666666666667,5.549236938822475
1910.25,5.896836351106258
1910.3333333333333,5.939787927567449
1910.4166666666667,6.272466456279635
1910.5,6.562238501354803
1910.5833333333333,6.327249337475833
1910.6666666666667,5.979510593695844
1910.75,5.248976494758454
1910.8333333333333,4.910485347643048
1910.9166666666667,5.248554838487441
1911.0,4.956762270364157
1911.0833333333333,4.436027884105169
1911.1666666666667,4.70699764010383
1911.25,4.325916070830982
1911.3333333333333,4.190655289205488
1911.4166666666667,4.066460981532016
1911.5,4.1520123743291
1911.5833333333333,4.910389645939884
